Date,Open,High,Low,Close
07/28/1995,3468.9,3468.9,3468.9,3468.9
07/31/1995,3463.3,3463.3,3463.3,3463.3
08/01/1995,3449.9,3449.9,3449.9,3449.9
08/02/1995,3499.9,3499.9,3499.9,3499.9
08/03/1995,3475.6,3475.6,3475.6,3475.6
08/04/1995,3482.4,3482.4,3482.4,3482.4
08/07/1995,3483.5,3483.5,3483.5,3483.5
08/08/1995,3468.8,3468.8,3468.8,3468.8
08/09/1995,3468.3,3468.3,3468.3,3468.3
08/10/1995,3474.7,3474.7,3474.7,3474.7
08/11/1995,3467.5,3467.5,3467.5,3467.5
08/14/1995,3441.4,3441.4,3441.4,3441.4
08/15/1995,3444.4,3444.4,3444.4,3444.4
08/16/1995,3465.1,3465.1,3465.1,3465.1
08/17/1995,3470.6,3470.6,3470.6,3470.6
08/18/1995,3509.8,3509.8,3509.8,3509.8
08/21/1995,3535.7,3535.7,3535.7,3535.7
08/22/1995,3530.2,3530.2,3530.2,3530.2
08/23/1995,3515.9,3515.9,3515.9,3515.9
08/24/1995,3520,3520,3520,3520
08/25/1995,3524.9,3524.9,3524.9,3524.9
08/29/1995,3502.6,3502.6,3502.6,3502.6
08/30/1995,3504,3504,3504,3504
08/31/1995,3477.8,3477.8,3477.8,3477.8
09/01/1995,3509.4,3509.4,3509.4,3509.4
09/04/1995,3522.7,3522.7,3522.7,3522.7
09/05/1995,3532.4,3532.4,3532.4,3532.4
09/06/1995,3557.7,3557.7,3557.7,3557.7
09/07/1995,3545.6,3545.6,3545.6,3545.6
09/08/1995,3554.5,3554.5,3554.5,3554.5
09/11/1995,3549.3,3549.3,3549.3,3549.3
09/12/1995,3535.9,3535.9,3535.9,3535.9
09/14/1995,3565.4,3565.4,3565.4,3565.4
09/15/1995,3564.6,3564.6,3564.6,3564.6
09/18/1995,3533.3,3533.3,3533.3,3533.3
09/19/1995,3541.4,3541.4,3541.4,3541.4
09/20/1995,3561.5,3561.5,3561.5,3561.5
09/21/1995,3557.9,3557.9,3557.9,3557.9
09/22/1995,3514.8,3514.8,3514.8,3514.8
09/25/1995,3507,3507,3507,3507
09/26/1995,3523.3,3523.3,3523.3,3523.3
09/27/1995,3485,3485,3485,3485
09/28/1995,3479,3479,3479,3479
09/29/1995,3508.2,3508.2,3508.2,3508.2
10/02/1995,3520.2,3520.2,3520.2,3520.2
10/03/1995,3524.2,3524.2,3524.2,3524.2
10/04/1995,3544.1,3544.1,3544.1,3544.1
10/05/1995,3544.4,3544.4,3544.4,3544.4
10/06/1995,3526.5,3526.5,3526.5,3526.5
10/09/1995,3510.3,3510.3,3510.3,3510.3
10/10/1995,3460.1,3460.1,3460.1,3460.1
10/11/1995,3474.3,3474.3,3474.3,3474.3
10/12/1995,3523.8,3523.8,3523.8,3523.8
10/13/1995,3568,3568,3568,3568
10/16/1995,3557.3,3557.3,3557.3,3557.3
10/17/1995,3562.2,3562.2,3562.2,3562.2
10/18/1995,3593,3593,3593,3593
10/19/1995,3578.6,3578.6,3578.6,3578.6
10/20/1995,3551.4,3551.4,3551.4,3551.4
10/23/1995,3531.5,3531.5,3531.5,3531.5
10/24/1995,3535.3,3535.3,3535.3,3535.3
10/25/1995,3537.8,3537.8,3537.8,3537.8
10/26/1995,3519.6,3519.6,3519.6,3519.6
10/27/1995,3497.9,3497.9,3497.9,3497.9
10/30/1995,3510,3510,3510,3510
10/31/1995,3529.1,3529.1,3529.1,3529.1
11/01/1995,3518.7,3518.7,3518.7,3518.7
11/02/1995,3523,3523,3523,3523
11/03/1995,3500.4,3500.4,3500.4,3500.4
11/06/1995,3514.8,3514.8,3514.8,3514.8
11/07/1995,3522.4,3522.4,3522.4,3522.4
11/08/1995,3537.1,3537.1,3537.1,3537.1
11/09/1995,3541.6,3541.6,3541.6,3541.6
11/10/1995,3523.4,3523.4,3523.4,3523.4
11/13/1995,3536.8,3536.8,3536.8,3536.8
11/14/1995,3547.9,3547.9,3547.9,3547.9
11/15/1995,3571.4,3571.4,3571.4,3571.4
11/16/1995,3610.8,3610.8,3610.8,3610.8
11/17/1995,3609.2,3609.2,3609.2,3609.2
11/20/1995,3628.8,3628.8,3628.8,3628.8
11/21/1995,3604.1,3604.1,3604.1,3604.1
11/22/1995,3632.4,3632.4,3632.4,3632.4
11/23/1995,3602.5,3602.5,3602.5,3602.5
11/24/1995,3624,3624,3624,3624
11/27/1995,3649,3649,3649,3649
11/28/1995,3648.8,3648.8,3648.8,3648.8
11/29/1995,3655.5,3655.5,3655.5,3655.5
11/30/1995,3664.3,3664.3,3664.3,3664.3
12/01/1995,3680.4,3680.4,3680.4,3680.4
12/04/1995,3669.7,3669.7,3669.7,3669.7
12/05/1995,3664.2,3664.2,3664.2,3664.2
12/06/1995,3662.8,3662.8,3662.8,3662.8
12/07/1995,3639.5,3639.5,3639.5,3639.5
12/08/1995,3630,3630,3630,3630
12/11/1995,3652.1,3652.1,3652.1,3652.1
12/12/1995,3654.9,3654.9,3654.9,3654.9
12/13/1995,3662.4,3662.4,3662.4,3662.4
12/14/1995,3671.6,3671.6,3671.6,3671.6
12/15/1995,3642.6,3642.6,3642.6,3642.6
12/18/1995,3596.1,3596.1,3596.1,3596.1
12/19/1995,3576.9,3576.9,3576.9,3576.9
12/20/1995,3613.7,3613.7,3613.7,3613.7
12/21/1995,3633.3,3633.3,3633.3,3633.3
12/22/1995,3658.3,3658.3,3658.3,3658.3
12/27/1995,3676.4,3676.4,3676.4,3676.4
01/02/1996,3687.9,3687.9,3687.9,3687.9
01/03/1996,3715.6,3715.6,3715.6,3715.6
01/04/1996,3714.1,3714.1,3714.1,3714.1
01/05/1996,3704.5,3704.5,3704.5,3704.5
01/08/1996,3720.6,3720.6,3720.6,3720.6
01/09/1996,3700.3,3700.3,3700.3,3700.3
01/10/1996,3671.5,3671.5,3671.5,3671.5
01/11/1996,3654.9,3654.9,3654.9,3654.9
01/12/1996,3657.3,3657.3,3657.3,3657.3
01/15/1996,3662.7,3662.7,3662.7,3662.7
01/16/1996,3710.6,3710.6,3710.6,3710.6
01/17/1996,3704.2,3704.2,3704.2,3704.2
01/18/1996,3748.7,3748.7,3748.7,3748.7
01/19/1996,3748.4,3748.4,3748.4,3748.4
01/22/1996,3754.2,3754.2,3754.2,3754.2
01/23/1996,3735,3735,3735,3735
01/24/1996,3758.2,3758.2,3758.2,3758.2
01/25/1996,3734.2,3734.2,3734.2,3734.2
01/26/1996,3734.7,3734.7,3734.7,3734.7
01/29/1996,3734.6,3734.6,3734.6,3734.6
01/30/1996,3735.3,3735.3,3735.3,3735.3
01/31/1996,3759.3,3759.3,3759.3,3759.3
02/01/1996,3752.8,3752.8,3752.8,3752.8
02/02/1996,3781.3,3781.3,3781.3,3781.3
02/05/1996,3746.6,3746.6,3746.6,3746.6
02/06/1996,3747.5,3747.5,3747.5,3747.5
02/07/1996,3726.1,3726.1,3726.1,3726.1
02/08/1996,3708.4,3708.4,3708.4,3708.4
02/09/1996,3716.3,3716.3,3716.3,3716.3
02/12/1996,3726.6,3726.6,3726.6,3726.6
02/13/1996,3747.6,3747.6,3747.6,3747.6
02/14/1996,3745,3745,3745,3745
02/15/1996,3779.8,3779.8,3779.8,3779.8
02/16/1996,3770.9,3770.9,3770.9,3770.9
02/19/1996,3744.3,3744.3,3744.3,3744.3
02/20/1996,3714.6,3714.6,3714.6,3714.6
02/21/1996,3725.6,3725.6,3725.6,3725.6
02/22/1996,3740,3740,3740,3740
02/23/1996,3740.3,3740.3,3740.3,3740.3
02/26/1996,3704.2,3704.2,3704.2,3704.2
02/27/1996,3715.9,3715.9,3715.9,3715.9
02/28/1996,3738.2,3738.2,3738.2,3738.2
02/29/1996,3727.6,3727.6,3727.6,3727.6
03/01/1996,3752.7,3752.7,3752.7,3752.7
03/04/1996,3768.6,3768.6,3768.6,3768.6
03/05/1996,3777.1,3777.1,3777.1,3777.1
03/06/1996,3758.9,3758.9,3758.9,3758.9
03/07/1996,3758.2,3758.2,3758.2,3758.2
03/08/1996,3710.3,3710.3,3710.3,3710.3
03/11/1996,3674.5,3674.5,3674.5,3674.5
03/12/1996,3639.5,3639.5,3639.5,3639.5
03/13/1996,3640.3,3640.3,3640.3,3640.3
03/14/1996,3681.8,3681.8,3681.8,3681.8
03/15/1996,3644.8,3644.8,3644.8,3644.8
03/18/1996,3669.6,3669.6,3669.6,3669.6
03/19/1996,3693,3693,3693,3693
03/20/1996,3685.4,3685.4,3685.4,3685.4
03/21/1996,3698.3,3698.3,3698.3,3698.3
03/22/1996,3707,3707,3707,3707
03/25/1996,3681.9,3681.9,3681.9,3681.9
03/26/1996,3660.9,3660.9,3660.9,3660.9
03/27/1996,3672.4,3672.4,3672.4,3672.4
03/28/1996,3672.6,3672.6,3672.6,3672.6
03/29/1996,3699.7,3699.7,3699.7,3699.7
04/01/1996,3718.4,3718.4,3718.4,3718.4
04/02/1996,3728.5,3728.5,3728.5,3728.5
04/03/1996,3725.1,3725.1,3725.1,3725.1
04/04/1996,3755.6,3755.6,3755.6,3755.6
04/09/1996,3758.6,3758.6,3758.6,3758.6
04/10/1996,3767.4,3767.4,3767.4,3767.4
04/11/1996,3744.2,3744.2,3744.2,3744.2
04/12/1996,3766.8,3766.8,3766.8,3766.8
04/15/1996,3790.5,3790.5,3790.5,3790.5
04/16/1996,3825.3,3825.3,3825.3,3825.3
04/17/1996,3805.6,3805.6,3805.6,3805.6
04/18/1996,3820.7,3820.7,3820.7,3820.7
04/19/1996,3857.1,3857.1,3857.1,3857.1
04/22/1996,3852.7,3852.7,3852.7,3852.7
04/23/1996,3833,3833,3833,3833
04/24/1996,3817.6,3817.6,3817.6,3817.6
04/25/1996,3819.3,3819.3,3819.3,3819.3
04/26/1996,3832.8,3832.8,3832.8,3832.8
04/29/1996,3809.2,3809.2,3809.2,3809.2
04/30/1996,3817.9,3817.9,3817.9,3817.9
05/01/1996,3806,3806,3806,3806
05/02/1996,3776.4,3776.4,3776.4,3776.4
05/03/1996,3751.6,3751.6,3751.6,3751.6
05/07/1996,3723,3723,3723,3723
05/08/1996,3707.3,3707.3,3707.3,3707.3
05/09/1996,3728.3,3728.3,3728.3,3728.3
05/10/1996,3754.4,3754.4,3754.4,3754.4
05/13/1996,3739.2,3739.2,3739.2,3739.2
05/14/1996,3759.7,3759.7,3759.7,3759.7
05/15/1996,3776.2,3776.2,3776.2,3776.2
05/16/1996,3753.6,3753.6,3753.6,3753.6
05/17/1996,3789.6,3789.6,3789.6,3789.6
05/20/1996,3778.2,3778.2,3778.2,3778.2
05/21/1996,3789.4,3789.4,3789.4,3789.4
05/22/1996,3764.2,3764.2,3764.2,3764.2
05/23/1996,3747,3747,3747,3747
05/24/1996,3752.1,3752.1,3752.1,3752.1
05/28/1996,3760.2,3760.2,3760.2,3760.2
05/29/1996,3775.7,3775.7,3775.7,3775.7
05/30/1996,3746.7,3746.7,3746.7,3746.7
05/31/1996,3747.8,3747.8,3747.8,3747.8
06/03/1996,3739.2,3739.2,3739.2,3739.2
06/04/1996,3755.2,3755.2,3755.2,3755.2
06/05/1996,3753.4,3753.4,3753.4,3753.4
06/06/1996,3760.3,3760.3,3760.3,3760.3
06/07/1996,3706.8,3706.8,3706.8,3706.8
06/10/1996,3728.8,3728.8,3728.8,3728.8
06/11/1996,3755.7,3755.7,3755.7,3755.7
06/12/1996,3769.2,3769.2,3769.2,3769.2
06/13/1996,3761.7,3761.7,3761.7,3761.7
06/14/1996,3753.6,3753.6,3753.6,3753.6
06/17/1996,3761.5,3761.5,3761.5,3761.5
06/18/1996,3756.4,3756.4,3756.4,3756.4
06/19/1996,3753.2,3753.2,3753.2,3753.2
06/20/1996,3727.5,3727.5,3727.5,3727.5
06/21/1996,3722.3,3722.3,3722.3,3722.3
06/24/1996,3710.8,3710.8,3710.8,3710.8
06/25/1996,3679.5,3679.5,3679.5,3679.5
06/26/1996,3695.5,3695.5,3695.5,3695.5
06/27/1996,3678.8,3678.8,3678.8,3678.8
06/28/1996,3711,3711,3711,3711
07/01/1996,3725.6,3725.6,3725.6,3725.6
07/02/1996,3725.7,3725.7,3725.7,3725.7
07/03/1996,3714.1,3714.1,3714.1,3714.1
07/04/1996,3760.6,3760.6,3760.6,3760.6
07/05/1996,3743.2,3743.2,3743.2,3743.2
07/08/1996,3741.5,3741.5,3741.5,3741.5
07/09/1996,3752.3,3752.3,3752.3,3752.3
07/10/1996,3765.8,3765.8,3765.8,3765.8
07/11/1996,3749,3749,3749,3749
07/12/1996,3728.3,3728.3,3728.3,3728.3
07/15/1996,3698.3,3698.3,3698.3,3698.3
07/16/1996,3632.3,3632.3,3632.3,3632.3
07/17/1996,3658.2,3658.2,3658.2,3658.2
07/18/1996,3693.4,3693.4,3693.4,3693.4
07/19/1996,3710.5,3710.5,3710.5,3710.5
07/22/1996,3681.3,3681.3,3681.3,3681.3
07/23/1996,3708.4,3708.4,3708.4,3708.4
07/24/1996,3668.8,3668.8,3668.8,3668.8
07/25/1996,3684.7,3684.7,3684.7,3684.7
07/26/1996,3673.3,3673.3,3673.3,3673.3
07/29/1996,3678.8,3678.8,3678.8,3678.8
07/30/1996,3668.5,3668.5,3668.5,3668.5
07/31/1996,3703.2,3703.2,3703.2,3703.2
08/01/1996,3734.4,3734.4,3734.4,3734.4
08/02/1996,3770.6,3770.6,3770.6,3770.6
08/05/1996,3788.3,3788.3,3788.3,3788.3
08/06/1996,3788.4,3788.4,3788.4,3788.4
08/07/1996,3811.1,3811.1,3811.1,3811.1
08/08/1996,3811.4,3811.4,3811.4,3811.4
08/09/1996,3810.7,3810.7,3810.7,3810.7
08/12/1996,3803.3,3803.3,3803.3,3803.3
08/13/1996,3823.4,3823.4,3823.4,3823.4
08/14/1996,3830.3,3830.3,3830.3,3830.3
08/15/1996,3837.4,3837.4,3837.4,3837.4
08/16/1996,3872.9,3872.9,3872.9,3872.9
08/19/1996,3863.7,3863.7,3863.7,3863.7
08/20/1996,3883.2,3883.2,3883.2,3883.2
08/21/1996,3872.1,3872.1,3872.1,3872.1
08/22/1996,3891.1,3891.1,3891.1,3891.1
08/23/1996,3907.5,3907.5,3907.5,3907.5
08/27/1996,3905.7,3905.7,3905.7,3905.7
08/28/1996,3918.7,3918.7,3918.7,3918.7
08/29/1996,3885,3885,3885,3885
08/30/1996,3867.6,3867.6,3867.6,3867.6
09/02/1996,3884.4,3884.4,3884.4,3884.4
09/03/1996,3855.9,3855.9,3855.9,3855.9
09/05/1996,3887.2,3887.2,3887.2,3887.2
09/06/1996,3893,3893,3893,3893
09/09/1996,3910.8,3910.8,3910.8,3910.8
09/10/1996,3916.1,3916.1,3916.1,3916.1
09/11/1996,3905.6,3905.6,3905.6,3905.6
09/12/1996,3932.6,3932.6,3932.6,3932.6
09/13/1996,3967.9,3967.9,3967.9,3967.9
09/16/1996,3977.2,3977.2,3977.2,3977.2
09/17/1996,3972.3,3972.3,3972.3,3972.3
09/18/1996,3955.7,3955.7,3955.7,3955.7
09/19/1996,3974.3,3974.3,3974.3,3974.3
09/20/1996,3964.1,3964.1,3964.1,3964.1
09/23/1996,3919.7,3919.7,3919.7,3919.7
09/24/1996,3910.5,3910.5,3910.5,3910.5
09/25/1996,3935.7,3935.7,3935.7,3935.7
09/26/1996,3933.2,3933.2,3933.2,3933.2
09/27/1996,3946.4,3946.4,3946.4,3946.4
09/30/1996,3953.7,3953.7,3953.7,3953.7
10/01/1996,3992.2,3992.2,3992.2,3992.2
10/02/1996,4015.1,4015.1,4015.1,4015.1
10/03/1996,4000,4000,4000,4000
10/04/1996,4024.8,4024.8,4024.8,4024.8
10/07/1996,4031.5,4031.5,4031.5,4031.5
10/08/1996,4035.6,4035.6,4035.6,4035.6
10/09/1996,4009.3,4009.3,4009.3,4009.3
10/10/1996,3994.7,3994.7,3994.7,3994.7
10/11/1996,4028.1,4028.1,4028.1,4028.1
10/14/1996,4038.7,4038.7,4038.7,4038.7
10/15/1996,4050.8,4050.8,4050.8,4050.8
10/16/1996,4024.4,4024.4,4024.4,4024.4
10/17/1996,4042.1,4042.1,4042.1,4042.1
10/18/1996,4053.1,4053.1,4053.1,4053.1
10/21/1996,4073.1,4073.1,4073.1,4073.1
10/22/1996,4057.2,4057.2,4057.2,4057.2
10/23/1996,4028.4,4028.4,4028.4,4028.4
10/24/1996,3999.4,3999.4,3999.4,3999.4
10/25/1996,4022.4,4022.4,4022.4,4022.4
10/28/1996,4025.3,4025.3,4025.3,4025.3
10/29/1996,3993.5,3993.5,3993.5,3993.5
10/30/1996,3963.9,3963.9,3963.9,3963.9
10/31/1996,3979.1,3979.1,3979.1,3979.1
11/01/1996,3948.5,3948.5,3948.5,3948.5
11/04/1996,3928.1,3928.1,3928.1,3928.1
11/05/1996,3921.1,3921.1,3921.1,3921.1
11/06/1996,3935.7,3935.7,3935.7,3935.7
11/07/1996,3900.4,3900.4,3900.4,3900.4
11/08/1996,3910.8,3910.8,3910.8,3910.8
11/11/1996,3914.4,3914.4,3914.4,3914.4
11/12/1996,3934.3,3934.3,3934.3,3934.3
11/13/1996,3926.9,3926.9,3926.9,3926.9
11/14/1996,3926.1,3926.1,3926.1,3926.1
11/15/1996,3958.2,3958.2,3958.2,3958.2
11/18/1996,3962.1,3962.1,3962.1,3962.1
11/19/1996,3978.1,3978.1,3978.1,3978.1
11/20/1996,3962.8,3962.8,3962.8,3962.8
11/21/1996,3953.8,3953.8,3953.8,3953.8
11/22/1996,4018.7,4018.7,4018.7,4018.7
11/25/1996,4054.6,4054.6,4054.6,4054.6
11/26/1996,4068.4,4068.4,4068.4,4068.4
11/27/1996,4049.2,4049.2,4049.2,4049.2
11/28/1996,4050.2,4050.2,4050.2,4050.2
11/29/1996,4058,4058,4058,4058
12/02/1996,4038.5,4038.5,4038.5,4038.5
12/03/1996,4061.5,4061.5,4061.5,4061.5
12/04/1996,4045.2,4045.2,4045.2,4045.2
12/05/1996,4051.2,4051.2,4051.2,4051.2
12/06/1996,3963,3963,3963,3963
12/09/1996,4011.6,4011.6,4011.6,4011.6
12/10/1996,4035.7,4035.7,4035.7,4035.7
12/11/1996,3982.5,3982.5,3982.5,3982.5
12/12/1996,3990.7,3990.7,3990.7,3990.7
12/13/1996,3972.4,3972.4,3972.4,3972.4
12/16/1996,3993.8,3993.8,3993.8,3993.8
12/17/1996,3979.6,3979.6,3979.6,3979.6
12/18/1996,4018.2,4018.2,4018.2,4018.2
12/19/1996,4051.3,4051.3,4051.3,4051.3
12/20/1996,4077.6,4077.6,4077.6,4077.6
12/24/1996,4092.5,4092.5,4092.5,4092.5
12/27/1996,4091,4091,4091,4091
12/30/1996,4115.7,4115.7,4115.7,4115.7
12/31/1996,4118.5,4118.5,4118.5,4118.5
01/02/1997,4057.4,4057.4,4057.4,4057.4
01/03/1997,4089.5,4089.5,4089.5,4089.5
01/06/1997,4106.5,4106.5,4106.5,4106.5
01/07/1997,4078.8,4078.8,4078.8,4078.8
01/08/1997,4087.5,4087.5,4087.5,4087.5
01/09/1997,4087,4087,4087,4087
01/10/1997,4056.6,4056.6,4056.6,4056.6
01/13/1997,4107.3,4107.3,4107.3,4107.3
01/14/1997,4168.2,4168.2,4168.2,4168.2
01/15/1997,4158.9,4158.9,4158.9,4158.9
01/16/1997,4197.5,4197.5,4197.5,4197.5
01/17/1997,4207.7,4207.7,4207.7,4207.7
01/20/1997,4194,4194,4194,4194
01/21/1997,4195.5,4195.5,4195.5,4195.5
01/22/1997,4219.1,4219.1,4219.1,4219.1
01/23/1997,4271.5,4271.5,4271.5,4271.5
01/24/1997,4218.8,4218.8,4218.8,4218.8
01/27/1997,4212,4212,4212,4212
01/28/1997,4237.4,4237.4,4237.4,4237.4
01/29/1997,4207.5,4207.5,4207.5,4207.5
01/30/1997,4228.4,4228.4,4228.4,4228.4
01/31/1997,4275.8,4275.8,4275.8,4275.8
02/03/1997,4257.8,4257.8,4257.8,4257.8
02/04/1997,4260.9,4260.9,4260.9,4260.9
02/05/1997,4281.5,4281.5,4281.5,4281.5
02/06/1997,4265.9,4265.9,4265.9,4265.9
02/07/1997,4307.8,4307.8,4307.8,4307.8
02/10/1997,4307.7,4307.7,4307.7,4307.7
02/11/1997,4304.3,4304.3,4304.3,4304.3
02/12/1997,4304.3,4304.3,4304.3,4304.3
02/13/1997,4327.1,4327.1,4327.1,4327.1
02/14/1997,4341,4341,4341,4341
02/17/1997,4337.8,4337.8,4337.8,4337.8
02/18/1997,4332.3,4332.3,4332.3,4332.3
02/19/1997,4357.4,4357.4,4357.4,4357.4
02/20/1997,4356.1,4356.1,4356.1,4356.1
02/21/1997,4336.8,4336.8,4336.8,4336.8
02/24/1997,4331.1,4331.1,4331.1,4331.1
02/25/1997,4344.7,4344.7,4344.7,4344.7
02/26/1997,4329.3,4329.3,4329.3,4329.3
02/27/1997,4339.2,4339.2,4339.2,4339.2
02/28/1997,4308.3,4308.3,4308.3,4308.3
03/03/1997,4307.1,4307.1,4307.1,4307.1
03/04/1997,4357.7,4357.7,4357.7,4357.7
03/05/1997,4360.1,4360.1,4360.1,4360.1
03/06/1997,4399.3,4399.3,4399.3,4399.3
03/07/1997,4420.3,4420.3,4420.3,4420.3
03/10/1997,4437.4,4437.4,4437.4,4437.4
03/11/1997,4444.3,4444.3,4444.3,4444.3
03/12/1997,4422.5,4422.5,4422.5,4422.5
03/13/1997,4397.7,4397.7,4397.7,4397.7
03/14/1997,4424.3,4424.3,4424.3,4424.3
03/17/1997,4373.3,4373.3,4373.3,4373.3
03/18/1997,4356.8,4356.8,4356.8,4356.8
03/19/1997,4332.2,4332.2,4332.2,4332.2
03/20/1997,4258.1,4258.1,4258.1,4258.1
03/21/1997,4254.8,4254.8,4254.8,4254.8
03/24/1997,4214.8,4214.8,4214.8,4214.8
03/25/1997,4270.7,4270.7,4270.7,4270.7
03/26/1997,4301.5,4301.5,4301.5,4301.5
03/27/1997,4312.9,4312.9,4312.9,4312.9
04/01/1997,4248.1,4248.1,4248.1,4248.1
04/02/1997,4236.6,4236.6,4236.6,4236.6
04/03/1997,4214.6,4214.6,4214.6,4214.6
04/04/1997,4236.6,4236.6,4236.6,4236.6
04/07/1997,4271.7,4271.7,4271.7,4271.7
04/08/1997,4269.3,4269.3,4269.3,4269.3
04/09/1997,4292.3,4292.3,4292.3,4292.3
04/10/1997,4313.2,4313.2,4313.2,4313.2
04/11/1997,4270.7,4270.7,4270.7,4270.7
04/14/1997,4251.7,4251.7,4251.7,4251.7
04/15/1997,4286.8,4286.8,4286.8,4286.8
04/16/1997,4294.6,4294.6,4294.6,4294.6
04/17/1997,4298.9,4298.9,4298.9,4298.9
04/18/1997,4310.5,4310.5,4310.5,4310.5
04/21/1997,4328.7,4328.7,4328.7,4328.7
04/22/1997,4346.1,4346.1,4346.1,4346.1
04/23/1997,4387.7,4387.7,4387.7,4387.7
04/24/1997,4388.5,4388.5,4388.5,4388.5
04/25/1997,4369.7,4369.7,4369.7,4369.7
04/28/1997,4389.7,4389.7,4389.7,4389.7
04/29/1997,4433.2,4433.2,4433.2,4433.2
04/30/1997,4436,4436,4436,4436
05/01/1997,4445,4445,4445,4445
05/02/1997,4455.6,4455.6,4455.6,4455.6
05/06/1997,4519.3,4519.3,4519.3,4519.3
05/07/1997,4537.5,4537.5,4537.5,4537.5
05/08/1997,4580.4,4580.4,4580.4,4580.4
05/09/1997,4630.9,4630.9,4630.9,4630.9
05/12/1997,4669.6,4669.6,4669.6,4669.6
05/13/1997,4691,4691,4691,4691
05/14/1997,4686.9,4686.9,4686.9,4686.9
05/15/1997,4681.2,4681.2,4681.2,4681.2
05/16/1997,4693.9,4693.9,4693.9,4693.9
05/19/1997,4645.2,4645.2,4645.2,4645.2
05/20/1997,4607.5,4607.5,4607.5,4607.5
05/21/1997,4642,4642,4642,4642
05/22/1997,4651.8,4651.8,4651.8,4651.8
05/23/1997,4661.8,4661.8,4661.8,4661.8
05/27/1997,4681.6,4681.6,4681.6,4681.6
05/28/1997,4677.5,4677.5,4677.5,4677.5
05/29/1997,4672.3,4672.3,4672.3,4672.3
05/30/1997,4621.3,4621.3,4621.3,4621.3
06/02/1997,4562.8,4562.8,4562.8,4562.8
06/03/1997,4557.8,4557.8,4557.8,4557.8
06/04/1997,4557.1,4557.1,4557.1,4557.1
06/05/1997,4576.2,4576.2,4576.2,4576.2
06/06/1997,4645,4645,4645,4645
06/09/1997,4686.7,4686.7,4686.7,4686.7
06/10/1997,4739.6,4739.6,4739.6,4739.6
06/11/1997,4724.8,4724.8,4724.8,4724.8
06/12/1997,4757.4,4757.4,4757.4,4757.4
06/13/1997,4783.1,4783.1,4783.1,4783.1
06/16/1997,4745.1,4745.1,4745.1,4745.1
06/17/1997,4682.2,4682.2,4682.2,4682.2
06/18/1997,4657,4657,4657,4657
06/19/1997,4653.7,4653.7,4653.7,4653.7
06/20/1997,4593.9,4593.9,4593.9,4593.9
06/23/1997,4575.8,4575.8,4575.8,4575.8
06/24/1997,4596.3,4596.3,4596.3,4596.3
06/25/1997,4640,4640,4640,4640
06/26/1997,4657.9,4657.9,4657.9,4657.9
06/27/1997,4640.3,4640.3,4640.3,4640.3
06/30/1997,4604.6,4604.6,4604.6,4604.6
07/01/1997,4728.3,4728.3,4728.3,4728.3
07/02/1997,4751.4,4751.4,4751.4,4751.4
07/03/1997,4831.7,4831.7,4831.7,4831.7
07/04/1997,4812.8,4812.8,4812.8,4812.8
07/07/1997,4810.7,4810.7,4810.7,4810.7
07/08/1997,4758.5,4758.5,4758.5,4758.5
07/09/1997,4762.4,4762.4,4762.4,4762.4
07/10/1997,4767.8,4767.8,4767.8,4767.8
07/11/1997,4799.5,4799.5,4799.5,4799.5
07/14/1997,4857.4,4857.4,4857.4,4857.4
07/15/1997,4899.3,4899.3,4899.3,4899.3
07/16/1997,4964.2,4964.2,4964.2,4964.2
07/17/1997,4949,4949,4949,4949
07/18/1997,4877.2,4877.2,4877.2,4877.2
07/21/1997,4805.7,4805.7,4805.7,4805.7
07/22/1997,4846.7,4846.7,4846.7,4846.7
07/23/1997,4874.5,4874.5,4874.5,4874.5
07/24/1997,4862.9,4862.9,4862.9,4862.9
07/25/1997,4851.5,4851.5,4851.5,4851.5
07/28/1997,4862.6,4862.6,4862.6,4862.6
07/29/1997,4876.6,4876.6,4876.6,4876.6
07/30/1997,4927.3,4927.3,4927.3,4927.3
07/31/1997,4907.5,4907.5,4907.5,4907.5
08/01/1997,4899.3,4899.3,4899.3,4899.3
08/04/1997,4895.7,4895.7,4895.7,4895.7
08/05/1997,4960.6,4960.6,4960.6,4960.6
08/06/1997,5026.2,5026.2,5026.2,5026.2
08/07/1997,5086.8,5086.8,5086.8,5086.8
08/08/1997,5031.3,5031.3,5031.3,5031.3
08/11/1997,5031.9,5031.9,5031.9,5031.9
08/12/1997,5075.8,5075.8,5075.8,5075.8
08/13/1997,5003.6,5003.6,5003.6,5003.6
08/14/1997,4991.3,4991.3,4991.3,4991.3
08/15/1997,4865.8,4865.8,4865.8,4865.8
08/18/1997,4835,4835,4835,4835
08/19/1997,4914.2,4914.2,4914.2,4914.2
08/20/1997,4958.4,4958.4,4958.4,4958.4
08/21/1997,4978,4978,4978,4978
08/22/1997,4901.1,4901.1,4901.1,4901.1
08/26/1997,4886.3,4886.3,4886.3,4886.3
08/27/1997,4906.9,4906.9,4906.9,4906.9
08/28/1997,4845.4,4845.4,4845.4,4845.4
08/29/1997,4817.5,4817.5,4817.5,4817.5
09/01/1997,4870.2,4870.2,4870.2,4870.2
09/02/1997,4952.2,4952.2,4952.2,4952.2
09/03/1997,4976.9,4976.9,4976.9,4976.9
09/04/1997,4991.3,4991.3,4991.3,4991.3
09/05/1997,4994.2,4994.2,4994.2,4994.2
09/08/1997,4985.2,4985.2,4985.2,4985.2
